# Phases 	 model 	 model1down 	 model1up 	 model2down 	 model2up 	 model3down 	 model3up
0.5702370237 	 8.0849751760 	 4.4317723155 	 10.5341133305 	 0.3550026761 	 13.0963956597 	 -2.3235134768 	 14.6907472166
0.5703570357 	 8.1011268819 	 4.4459411184 	 10.5474074380 	 0.3706391050 	 13.1087629175 	 -2.3054253306 	 14.7013134964
0.5704770477 	 8.1167377557 	 4.4610864469 	 10.5618955115 	 0.3862802114 	 13.1231790851 	 -2.2873292666 	 14.7118733325
0.5705970597 	 8.1310479404 	 4.4775491879 	 10.5777427435 	 0.4019259575 	 13.1345141209 	 -2.2692253064 	 14.7224267455
0.5707170717 	 8.1446138743 	 4.4920776019 	 10.5911434465 	 0.4175763710 	 13.1458424122 	 -2.2511134530 	 14.7329737121
0.5708370837 	 8.1593613750 	 4.5066065011 	 10.6059973696 	 0.4332314139 	 13.1571639330 	 -2.2329937280 	 14.7435142530
0.5709570957 	 8.1735660597 	 4.5214552791 	 10.6222526017 	 0.4488911138 	 13.1684787043 	 -2.2148660968 	 14.7540483449
0.5710771077 	 8.1892892425 	 4.5403395689 	 10.6383831049 	 0.4645554493 	 13.1797866999 	 -2.1996098453 	 14.7645760084
0.5711971197 	 8.2044888553 	 4.5546317400 	 10.6521567596 	 0.4808779169 	 13.1910879411 	 -2.1867848595 	 14.7773245063
0.5713171317 	 8.2186920084 	 4.5721441822 	 10.6677064268 	 0.4958979900 	 13.2023824015 	 -2.1739545185 	 14.7961708080
0.5714371437 	 8.2346080990 	 4.5885722160 	 10.6817968690 	 0.5115761848 	 13.2136701024 	 -2.1611188494 	 14.8150060202
0.5715571557 	 8.2497758676 	 4.6039821854 	 10.6967996659 	 0.5272590109 	 13.2249510175 	 -2.1482778390 	 14.8338301717
0.5716771677 	 8.2651171448 	 4.6189887533 	 10.7122592104 	 0.5429464303 	 13.2393443950 	 -2.1354314876 	 14.8488856062
0.5717971797 	 8.2802010644 	 4.6345614821 	 10.7283105638 	 0.5586384705 	 13.2522742304 	 -2.1225797952 	 14.8562734273
0.5719171917 	 8.2949698268 	 4.6509036373 	 10.7430307639 	 0.5743350936 	 13.2622531127 	 -2.1097227623 	 14.8671900726
0.5720372037 	 8.3096701606 	 4.6681817685 	 10.7569257813 	 0.5900363271 	 13.2745238361 	 -2.0968603890 	 14.8813000916
0.5721572157 	 8.3243576290 	 4.6837636992 	 10.7725985949 	 0.6057421330 	 13.2860985246 	 -2.0839926756 	 14.8953990677
0.5722772277 	 8.3393263123 	 4.7004328739 	 10.7875311121 	 0.6214525389 	 13.2980157666 	 -2.0711196223 	 14.9072835878
0.5723972397 	 8.3546333039 	 4.7177326310 	 10.8018126325 	 0.6371675067 	 13.3078456991 	 -2.0582412159 	 14.9234697270
0.5725172517 	 8.3697662055 	 4.7315356623 	 10.8150020678 	 0.6528870638 	 13.3181036229 	 -2.0453574836 	 14.9376296927
0.5726372637 	 8.3849377273 	 4.7482861259 	 10.8306896146 	 0.6708109949 	 13.3296514190 	 -2.0324684122 	 14.9516844511
0.5727572757 	 8.4009198574 	 4.7645509237 	 10.8450653571 	 0.6893354256 	 13.3401807157 	 -2.0195740019 	 14.9657281582
0.5728772877 	 8.4155267004 	 4.7828212448 	 10.8594358796 	 0.7078658430 	 13.3531863511 	 -2.0066742530 	 14.9797607801
0.5729972997 	 8.4305617565 	 4.8000901211 	 10.8727411559 	 0.7227336157 	 13.3624937583 	 -1.9937691657 	 14.9937823269
0.5731173117 	 8.4470744964 	 4.8153031601 	 10.8864004800 	 0.7398350763 	 13.3750013131 	 -1.9808587404 	 15.0077927939
0.5732373237 	 8.4628436565 	 4.8308825094 	 10.9006309626 	 0.7546418155 	 13.3840174271 	 -1.9679429773 	 15.0229558305
0.5733573357 	 8.4771790829 	 4.8469523994 	 10.9137039905 	 0.7697626449 	 13.3965183553 	 -1.9550218632 	 15.0418534666
0.5734773477 	 8.4917948095 	 4.8632184386 	 10.9290740125 	 0.7889580479 	 13.4097107077 	 -1.9420954253 	 15.0554708279
0.5735973597 	 8.5070515800 	 4.8782239314 	 10.9455490732 	 0.8081589762 	 13.4228943705 	 -1.9291636504 	 15.0650292321
0.5737173717 	 8.5224051906 	 4.8963915482 	 10.9582045574 	 0.8273654245 	 13.4330386828 	 -1.9162265389 	 15.0776787892
0.5738373837 	 8.5382038255 	 4.9177501060 	 10.9740043280 	 0.8460487996 	 13.4451963402 	 -1.9032840910 	 15.0916226828
0.5739573957 	 8.5526543682 	 4.9336615946 	 10.9892405561 	 0.8610541840 	 13.4601606408 	 -1.8891098480 	 15.1055554649
0.5740774077 	 8.5682202748 	 4.9522972989 	 11.0047609213 	 0.8760635700 	 13.4728979463 	 -1.8739797272 	 15.1194771312
0.5741974197 	 8.5834135063 	 4.9673766254 	 11.0191231570 	 0.8910769860 	 13.4881073827 	 -1.8588428508 	 15.1360101691
0.5743174317 	 8.5977202562 	 4.9840691442 	 11.0339420708 	 0.9060943976 	 13.5036248687 	 -1.8436992208 	 15.1535531017
0.5744374437 	 8.6123598283 	 4.9984380517 	 11.0483808495 	 0.9190165115 	 13.5155309922 	 -1.8285488391 	 15.1629574042
0.5745574557 	 8.6263262510 	 5.0129848096 	 11.0640362282 	 0.9307657037 	 13.5280502722 	 -1.8133917079 	 15.1750525631
0.5746774677 	 8.6412066934 	 5.0287244969 	 11.0784637671 	 0.9425176744 	 13.5411555185 	 -1.7982278132 	 15.1847020086
0.5747974797 	 8.6565936137 	 5.0461020214 	 11.0913348173 	 0.9542724473 	 13.5542520288 	 -1.7830571888 	 15.1923520106
0.5749174917 	 8.6722397889 	 5.0603397657 	 11.1068818189 	 0.9682301995 	 13.5654981223 	 -1.7678798209 	 15.2056104669
0.5750375038 	 8.6864733173 	 5.0761607208 	 11.1221042310 	 0.9840445398 	 13.5786023678 	 -1.7526957116 	 15.2205990065
0.5751575158 	 8.6994003989 	 5.0946253006 	 11.1356650656 	 0.9998633513 	 13.5907014756 	 -1.7375048628 	 15.2331400557
0.5752775278 	 8.7150232693 	 5.1101098290 	 11.1511605511 	 1.0156865954 	 13.6028418837 	 -1.7223072767 	 15.2441261377
0.5753975398 	 8.7307277848 	 5.1239186463 	 11.1640030983 	 1.0311656499 	 13.6123052462 	 -1.7071029395 	 15.2551043447
0.5755175518 	 8.7467046130 	 5.1389378032 	 11.1802251128 	 1.0470013384 	 13.6254807134 	 -1.6918918850 	 15.2660746865
0.5756375638 	 8.7619511531 	 5.1550492375 	 11.1966457089 	 1.0631830002 	 13.6406553360 	 -1.6766740994 	 15.2770351073
0.5757575758 	 8.7764728860 	 5.1706980181 	 11.2122697562 	 1.0790239856 	 13.6548178222 	 -1.6614495849 	 15.2857281908
0.5758775878 	 8.7912448201 	 5.1858460893 	 11.2276953543 	 1.0956435708 	 13.6689719039 	 -1.6462183434 	 15.2944139499
0.5759975998 	 8.8042849824 	 5.2009945568 	 11.2421747511 	 1.1129879489 	 13.6831175901 	 -1.6309750022 	 15.3051100326
0.5761176118 	 8.8185787111 	 5.2160762682 	 11.2566742429 	 1.1303371790 	 13.6969956808 	 -1.6154645307 	 15.3208083680
0.5762376238 	 8.8330537701 	 5.2303601226 	 11.2719435111 	 1.1469161087 	 13.7108113645 	 -1.5999473246 	 15.3317314935
0.5763576358 	 8.8479438487 	 5.2468446848 	 11.2882272174 	 1.1620012461 	 13.7255042208 	 -1.5844234182 	 15.3426467304
0.5764776478 	 8.8623927125 	 5.2615922422 	 11.3034347619 	 1.1770903379 	 13.7387219459 	 -1.5688927810 	 15.3561950347
0.5765976598 	 8.8777130598 	 5.2767426041 	 11.3176237186 	 1.1921833651 	 13.7496482014 	 -1.5533554477 	 15.3645453669
0.5767176718 	 8.8924347930 	 5.2897526290 	 11.3314455781 	 1.2072803559 	 13.7626043110 	 -1.5378113877 	 15.3790976744
0.5768376838 	 8.9074676825 	 5.3079818429 	 11.3452608739 	 1.2223812915 	 13.7755156281 	 -1.5222606356 	 15.3936406987
0.5769576958 	 8.9222714168 	 5.3222876191 	 11.3604078904 	 1.2376761992 	 13.7854524202 	 -1.5067031609 	 15.4081744197
0.5770777078 	 8.9371395476 	 5.3371145461 	 11.3737047792 	 1.2525949679 	 13.7962310815 	 -1.4911389981 	 15.4226988172
0.5771977198 	 8.9526105224 	 5.3516702773 	 11.3888913621 	 1.2677077023 	 13.8065257047 	 -1.4755681170 	 15.4372139165
0.5773177318 	 8.9677341486 	 5.3679027411 	 11.4037870535 	 1.2828243842 	 13.8208299255 	 -1.4599905520 	 15.4517196825
0.5774377438 	 8.9832623119 	 5.3848834902 	 11.4166240147 	 1.2979449945 	 13.8339760861 	 -1.4444062889 	 15.4662161404
0.5775577558 	 8.9988330946 	 5.3992704014 	 11.4294909304 	 1.3130695142 	 13.8478153604 	 -1.4288153137 	 15.4807032551
0.5776777678 	 9.0138402342 	 5.4159186517 	 11.4422801368 	 1.3281979717 	 13.8610851596 	 -1.4132176609 	 15.4951810518
0.5777977798 	 9.0279338372 	 5.4319569145 	 11.4555461677 	 1.3433303477 	 13.8739683759 	 -1.3976133001 	 15.5096495105
0.5779177918 	 9.0441673784 	 5.4472081790 	 11.4693021072 	 1.3584666234 	 13.8891965273 	 -1.3820022660 	 15.5241086112
0.5780378038 	 9.0603891032 	 5.4655019082 	 11.4846144144 	 1.3736068268 	 13.9037691856 	 -1.3663845281 	 15.5385583792
0.5781578158 	 9.0752325944 	 5.4810171636 	 11.4984727965 	 1.3887509233 	 13.9173888633 	 -1.3507601212 	 15.5524993606
0.5782778278 	 9.0897802925 	 5.4949947465 	 11.5133145557 	 1.4038989409 	 13.9302300458 	 -1.3386796612 	 15.5594262775
0.5783978398 	 9.1043244352 	 5.5082795446 	 11.5271033940 	 1.4190508608 	 13.9404234917 	 -1.3248121386 	 15.5723771940
0.5785178518 	 9.1197355847 	 5.5240128727 	 11.5406144722 	 1.4342066636 	 13.9496380530 	 -1.3094334585 	 15.5862134087
0.5786378638 	 9.1347369322 	 5.5370163455 	 11.5563792102 	 1.4493663778 	 13.9588470306 	 -1.2940481027 	 15.6000405625
0.5787578758 	 9.1497037923 	 5.5500659712 	 11.5724325844 	 1.4645299683 	 13.9748835589 	 -1.2786560733 	 15.6138586797
0.5788778878 	 9.1628055107 	 5.5660356765 	 11.5873821766 	 1.4796974634 	 13.9869385210 	 -1.2632573568 	 15.6276677418
0.5789978998 	 9.1783784726 	 5.5824932930 	 11.6001044788 	 1.4948688441 	 13.9982202119 	 -1.2433127328 	 15.6414677444
0.5791179118 	 9.1923152918 	 5.5989509082 	 11.6162192338 	 1.5100440910 	 14.0125686557 	 -1.2255243884 	 15.6552586690
0.5792379238 	 9.2072910371 	 5.6134701591 	 11.6304998205 	 1.5252232326 	 14.0207622058 	 -1.2098399112 	 15.6696610335
0.5793579358 	 9.2228082244 	 5.6256638375 	 11.6448862431 	 1.5404062496 	 14.0320225151 	 -1.1941487542 	 15.6873616125
0.5794779478 	 9.2364877377 	 5.6421404099 	 11.6599639976 	 1.5555931228 	 14.0432756919 	 -1.1784509524 	 15.7020650042
0.5795979598 	 9.2526424037 	 5.6615292601 	 11.6745335338 	 1.5700831115 	 14.0545217216 	 -1.1627464752 	 15.7113872042
0.5797179718 	 9.2670685043 	 5.6762609397 	 11.6886513439 	 1.5853403075 	 14.0663215184 	 -1.1470353576 	 15.7208312268
0.5798379838 	 9.2811336500 	 5.6915733035 	 11.7023095941 	 1.6011769726 	 14.0763476375 	 -1.1313175692 	 15.7279608457
0.5799579958 	 9.2954209614 	 5.7080519934 	 11.7174661904 	 1.6163793161 	 14.0856855087 	 -1.1155931450 	 15.7350835250
0.5800780078 	 9.3113399891 	 5.7271384944 	 11.7328711613 	 1.6315854988 	 14.0950175576 	 -1.0998620545 	 15.7421992800
0.5801980198 	 9.3265912605 	 5.7410108854 	 11.7478742406 	 1.6467955490 	 14.1081382256 	 -1.0841243328 	 15.7483168490
0.5803180318 	 9.3421509220 	 5.7574910735 	 11.7615689003 	 1.6626480291 	 14.1165047541 	 -1.0683799658 	 15.7584096280
0.5804380438 	 9.3568526664 	 5.7739717700 	 11.7764143075 	 1.6795328027 	 14.1242646954 	 -1.0526289393 	 15.7726050897
0.5805580558 	 9.3715163042 	 5.7880366271 	 11.7900859210 	 1.6964220811 	 14.1340268378 	 -1.0368712885 	 15.7867913271
0.5806780678 	 9.3877353932 	 5.8016098389 	 11.8060811153 	 1.7133158418 	 14.1477048752 	 -1.0211069830 	 15.8009683060
0.5807980798 	 9.4023581555 	 5.8168969688 	 11.8197825712 	 1.7302140798 	 14.1613741019 	 -1.0053360578 	 15.8127415189
0.5809180918 	 9.4171868709 	 5.8353492793 	 11.8319290619 	 1.7471167725 	 14.1777564369 	 -0.9895584825 	 15.8227592391
0.5810381038 	 9.4337222253 	 5.8538019624 	 11.8477208246 	 1.7651602098 	 14.1886861017 	 -0.9737742924 	 15.8327696564
0.5811581158 	 9.4488591138 	 5.8700752432 	 11.8630882624 	 1.7865281369 	 14.2000696798 	 -0.9579834568 	 15.8427727590
0.5812781278 	 9.4626324419 	 5.8844764274 	 11.8788888081 	 1.8079024572 	 14.2118491496 	 -0.9428276714 	 15.8526785263
0.5813981398 	 9.4764221524 	 5.8993052025 	 11.8932098816 	 1.8284398859 	 14.2274212436 	 -0.9286639325 	 15.8605417737
0.5815181518 	 9.4896864624 	 5.9154820145 	 11.9056423169 	 1.8444866616 	 14.2388405993 	 -0.9144944624 	 15.8683968410
0.5816381638 	 9.5046672129 	 5.9306173608 	 11.9217438096 	 1.8605375630 	 14.2523645036 	 -0.9003192771 	 15.8792615698
0.5817581758 	 9.5182216368 	 5.9454324986 	 11.9356248920 	 1.8800721654 	 14.2657803002 	 -0.8861383927 	 15.8918457016
0.5818781878 	 9.5324323192 	 5.9608877018 	 11.9511851729 	 1.8973018863 	 14.2763188244 	 -0.8724049654 	 15.9026379585
0.5819981998 	 9.5486415371 	 5.9769512582 	 11.9635002102 	 1.9118646903 	 14.2900972705 	 -0.8591609986 	 15.9125899072
0.5821182118 	 9.5634980947 	 5.9935924184 	 11.9758086731 	 1.9264310224 	 14.3001787265 	 -0.8449794997 	 15.9225345313
0.5822382238 	 9.5790164816 	 6.0105289903 	 11.9888965887 	 1.9410008785 	 14.3143134085 	 -0.8293949961 	 15.9324718503
0.5823582358 	 9.5928081460 	 6.0274651137 	 12.0047886102 	 1.9555742546 	 14.3247640773 	 -0.8139523534 	 15.9424018423
0.5824782478 	 9.6075146321 	 6.0442966710 	 12.0189419354 	 1.9702459226 	 14.3362018211 	 -0.7982061778 	 15.9523245267
0.5825982598 	 9.6209222265 	 6.0594479772 	 12.0353738901 	 1.9871027952 	 14.3487934521 	 -0.7826018847 	 15.9622398919
0.5827182718 	 9.6345615813 	 6.0772750329 	 12.0499892583 	 2.0039640354 	 14.3608968035 	 -0.7669910004 	 15.9721479263
0.5828382838 	 9.6484284962 	 6.0927020771 	 12.0631840806 	 2.0208296723 	 14.3697581981 	 -0.7513735275 	 15.9820486494
0.5829582958 	 9.6629200521 	 6.1093064040 	 12.0763727377 	 2.0373692360 	 14.3844906015 	 -0.7357494688 	 15.9919420495
0.5830783078 	 9.6771401324 	 6.1239718852 	 12.0907885063 	 2.0534693865 	 14.3950744900 	 -0.7200200236 	 16.0018281152
0.5831983198 	 9.6905495825 	 6.1389534682 	 12.1045817325 	 2.0695735828 	 14.4083820264 	 -0.7051800241 	 16.0117068658
0.5833183318 	 9.7053096522 	 6.1533040565 	 12.1193851387 	 2.0866340582 	 14.4216800200 	 -0.6903345480 	 16.0240042702
0.5834383438 	 9.7209301642 	 6.1687971794 	 12.1354854823 	 2.1046796938 	 14.4349684655 	 -0.6754836268 	 16.0366937313
0.5835583558 	 9.7347364688 	 6.1828836189 	 12.1476540176 	 2.1221150447 	 14.4444370319 	 -0.6606272296 	 16.0493734935
0.5836783678 	 9.7490774726 	 6.1982368569 	 12.1636355638 	 2.1390111567 	 14.4554922708 	 -0.6457653880 	 16.0620435268
0.5837983798 	 9.7637240546 	 6.2168314153 	 12.1786085598 	 2.1559115792 	 14.4682961258 	 -0.6308980710 	 16.0747038544
0.5839183918 	 9.7787202428 	 6.2313893291 	 12.1922036724 	 2.1728163408 	 14.4801621146 	 -0.6160253103 	 16.0873544594
0.5840384038 	 9.7945065132 	 6.2498421653 	 12.2063961814 	 2.1897254177 	 14.4897008895 	 -0.6011470749 	 16.0999953254
0.5841584158 	 9.8095351528 	 6.2683915399 	 12.2225553644 	 2.2066387855 	 14.5038483952 	 -0.5862633964 	 16.1126264752
0.5842784278 	 9.8253668666 	 6.2849307688 	 12.2389866523 	 2.2235564733 	 14.5179896165 	 -0.5713742439 	 16.1252478790
0.5843984398 	 9.8407167368 	 6.2986352260 	 12.2509889440 	 2.2404784392 	 14.5316895259 	 -0.5564796335 	 16.1378595598
0.5845184518 	 9.8558814860 	 6.3142886382 	 12.2658681954 	 2.2574047120 	 14.5429460929 	 -0.5415795809 	 16.1504615010
0.5846384638 	 9.8704400072 	 6.3308715612 	 12.2803246132 	 2.2743352499 	 14.5541958194 	 -0.5266740555 	 16.1627214367
0.5847584758 	 9.8847643554 	 6.3474555153 	 12.2944152199 	 2.2912700818 	 14.5654387026 	 -0.5117630886 	 16.1704600920
0.5848784878 	 9.8996615593 	 6.3627951845 	 12.3077034369 	 2.3076502899 	 14.5766747397 	 -0.4968466497 	 16.1796854079
0.5849984998 	 9.9142195421 	 6.3780369921 	 12.3226224943 	 2.3244339853 	 14.5879039398 	 -0.4819247700 	 16.1935416871
0.5851185119 	 9.9294064472 	 6.3921076323 	 12.3370274586 	 2.3414900484 	 14.5991262766 	 -0.4669974190 	 16.2073875355
0.5852385239 	 9.9429860678 	 6.4067801894 	 12.3525285157 	 2.3582453961 	 14.6122753988 	 -0.4520646280 	 16.2201068192
0.5853585359 	 9.9583218386 	 6.4233045590 	 12.3687406862 	 2.3735664287 	 14.6229713881 	 -0.4371263664 	 16.2283005660
0.5854785479 	 9.9727523286 	 6.4401043679 	 12.3806870621 	 2.3888910937 	 14.6327521497 	 -0.4221826656 	 16.2369808185
0.5855985599 	 9.9865162338 	 6.4550696722 	 12.3951363379 	 2.4042193714 	 14.6439470525 	 -0.4026660420 	 16.2509540761
0.5857185719 	 10.0000717248 	 6.4709194722 	 12.4084179989 	 2.4195512580 	 14.6556611828 	 -0.3829909881 	 16.2649170043
0.5858385839 	 10.0142589253 	 6.4874369554 	 12.4217267372 	 2.4348867337 	 14.6670036737 	 -0.3664428354 	 16.2788695690
0.5859585959 	 10.0292473916 	 6.5011804092 	 12.4348555752 	 2.4502258268 	 14.6834631761 	 -0.3499836749 	 16.2928117800
0.5860786079 	 10.0435330076 	 6.5168910142 	 12.4497391060 	 2.4655685174 	 14.6982810370 	 -0.3335181644 	 16.3067436323
0.5861986199 	 10.0588844872 	 6.5333761407 	 12.4643415204 	 2.4810664396 	 14.7079321240 	 -0.3170462884 	 16.3206651210
0.5863186319 	 10.0741228548 	 6.5459399094 	 12.4781474698 	 2.4993468175 	 14.7175764101 	 -0.3005680827 	 16.3345762412
0.5864386439 	 10.0897132988 	 6.5603509013 	 12.4919553159 	 2.5176319067 	 14.7272138834 	 -0.2840835319 	 16.3484769881
0.5865586559 	 10.1051618208 	 6.5762970169 	 12.5061568275 	 2.5359216983 	 14.7384710682 	 -0.2675926204 	 16.3623673567
0.5866786679 	 10.1190369799 	 6.5920511831 	 12.5194678401 	 2.5542161837 	 14.7472214901 	 -0.2510953843 	 16.3756270038
0.5867986799 	 10.1334676721 	 6.6080407724 	 12.5311507493 	 2.5725153541 	 14.7560854910 	 -0.2345918079 	 16.3880432508
0.5869186919 	 10.1476034533 	 6.6236771544 	 12.5447347439 	 2.5890275063 	 14.7669925120 	 -0.2180818931 	 16.4004496780
0.5870387039 	 10.1626354374 	 6.6412717529 	 12.5589219565 	 2.6005660203 	 14.7813890454 	 -0.2015656240 	 16.4128463082
0.5871587159 	 10.1783312538 	 6.6565726414 	 12.5742396300 	 2.6160182946 	 14.7949038292 	 -0.1850430370 	 16.4252331120
0.5872787279 	 10.1915866243 	 6.6709169817 	 12.5895683983 	 2.6352281691 	 14.8088462709 	 -0.1689204425 	 16.4376101122
0.5873987399 	 10.2056281020 	 6.6852610733 	 12.6053689327 	 2.6595759692 	 14.8200956866 	 -0.1530546616 	 16.4499772924
0.5875187519 	 10.2200557691 	 6.7017888301 	 12.6202037456 	 2.6811052322 	 14.8309025748 	 -0.1371824206 	 16.4605394579
0.5876387639 	 10.2365079522 	 6.7173133745 	 12.6340788853 	 2.6964290512 	 14.8417013340 	 -0.1213037059 	 16.4696683968
0.5877587759 	 10.2513576989 	 6.7341314991 	 12.6497187620 	 2.7117563244 	 14.8524919500 	 -0.1054185207 	 16.4787904783
0.5878787879 	 10.2653248411 	 6.7502282838 	 12.6630987087 	 2.7270870466 	 14.8632744430 	 -0.0895268681 	 16.4879057207
0.5879987999 	 10.2795856847 	 6.7676420585 	 12.6783654832 	 2.7424212287 	 14.8740487988 	 -0.0736287511 	 16.5009076689
0.5881188119 	 10.2938543343 	 6.7835865579 	 12.6917402060 	 2.7579716800 	 14.8848150038 	 -0.0577241564 	 16.5145669605
0.5882388239 	 10.3082113383 	 6.7995438936 	 12.7051079776 	 2.7728368153 	 14.8955730776 	 -0.0418131201 	 16.5282151492
0.5883588359 	 10.3238912429 	 6.8154750037 	 12.7184687778 	 2.7873977564 	 14.9082881107 	 -0.0258956290 	 16.5418522304
0.5884788479 	 10.3397934329 	 6.8324360522 	 12.7318226282 	 2.8019617989 	 14.9170647766 	 -0.0099716861 	 16.5554781995
0.5885988599 	 10.3559853954 	 6.8488440432 	 12.7441102572 	 2.8165289223 	 14.9299594383 	 0.0059587055 	 16.5690930376
0.5887188719 	 10.3692601097 	 6.8633062300 	 12.7586376339 	 2.8344982505 	 14.9441162812 	 0.0218955424 	 16.5809530353
0.5888388839 	 10.3822748252 	 6.8792760771 	 12.7728256047 	 2.8498563918 	 14.9534385525 	 0.0378388382 	 16.5892541892
0.5889588959 	 10.3954157562 	 6.8945643057 	 12.7860720462 	 2.8652179185 	 14.9670445956 	 0.0537885564 	 16.5975448654
0.5890789079 	 10.4091247246 	 6.9082078142 	 12.8000326379 	 2.8835965607 	 14.9806438014 	 0.0697447104 	 16.6058250651
0.5891989199 	 10.4224257353 	 6.9253751996 	 12.8124907637 	 2.8987121273 	 14.9917783288 	 0.0857072970 	 16.6140947895
0.5893189319 	 10.4380222492 	 6.9406853413 	 12.8251648836 	 2.9137628839 	 15.0029687276 	 0.1016763129 	 16.6229058075
0.5894389439 	 10.4524822913 	 6.9532185434 	 12.8384019354 	 2.9288168771 	 15.0138714092 	 0.1176517717 	 16.6360408016
0.5895589559 	 10.4667665502 	 6.9679416564 	 12.8518885012 	 2.9438741331 	 15.0237895041 	 0.1336336366 	 16.6491624823
0.5896789679 	 10.4834689343 	 6.9841869032 	 12.8656451485 	 2.9589346309 	 15.0357535978 	 0.1492479599 	 16.6622708459
0.5897989799 	 10.4986871331 	 7.0022726179 	 12.8797113952 	 2.9739983653 	 15.0446407965 	 0.1643713737 	 16.6753658888
0.5899189919 	 10.5128510558 	 7.0181600736 	 12.8917947768 	 2.9890653154 	 15.0584675233 	 0.1795009257 	 16.6884476071
0.5900390039 	 10.5273489444 	 7.0341793510 	 12.9055124836 	 3.0041355074 	 15.0732819564 	 0.1946365966 	 16.7015159972
0.5901590159 	 10.5424894967 	 7.0506440949 	 12.9197628639 	 3.0192089203 	 15.0880878312 	 0.2097783830 	 16.7145710554
0.5902790279 	 10.5569714191 	 7.0668848795 	 12.9341501697 	 3.0359773325 	 15.1023284235 	 0.2249262813 	 16.7276127644
0.5903990399 	 10.5707016302 	 7.0804090761 	 12.9488476173 	 3.0540266087 	 15.1172993546 	 0.2400802882 	 16.7406411478
0.5905190519 	 10.5846361951 	 7.0961331299 	 12.9633760522 	 3.0720802634 	 15.1272170683 	 0.2552404002 	 16.7536561883
0.5906390639 	 10.5989632151 	 7.1107659446 	 12.9777390075 	 3.0901383275 	 15.1402044892 	 0.2707740207 	 16.7666578823
0.5907590759 	 10.6130154926 	 7.1267337674 	 12.9908825016 	 3.1082007565 	 15.1542941333 	 0.2876130068 	 16.7796462263
0.5908790879 	 10.6275017724 	 7.1426543615 	 13.0040222195 	 3.1262675812 	 15.1685990655 	 0.3044588429 	 16.7926212165
0.5909990999 	 10.6427988576 	 7.1564457040 	 13.0154027354 	 3.1443387573 	 15.1828946042 	 0.3213115072 	 16.8021691058
0.5911191119 	 10.6567916108 	 7.1737377019 	 13.0312962445 	 3.1624143155 	 15.1971807430 	 0.3381710308 	 16.8113780079
