# Time 	 GP Component 	 Full model (GP + Keplerian) 	 model1down 	 model1up 	 model2down 	 model2up 	 model3down 	 model3up
2459159.8854030217 	 0.0000000000 	 22.1041071401 	 20.1447649550 	 24.2214291382 	 18.1471750732 	 26.5901099020 	 16.7953016727 	 28.1849611602
2459160.0906082271 	 0.0000000000 	 17.4667841865 	 15.3483568827 	 19.5950168665 	 13.0106393274 	 21.9428421042 	 11.5497390000 	 23.6376963547
2459160.2958134320 	 0.0000000000 	 10.2640832237 	 7.7525325598 	 12.7290269098 	 4.9711042828 	 15.3901415649 	 3.0495999951 	 17.4554344948
2459160.5010186373 	 0.0000000000 	 1.6703330165 	 -1.1764229154 	 4.4190629025 	 -4.2550514413 	 7.5438268209 	 -6.5496738868 	 9.6083915676
2459160.7062238427 	 0.0000000000 	 -6.9240575586 	 -9.8096454079 	 -4.2080647047 	 -12.7087823889 	 -1.2776967495 	 -14.8389808287 	 0.8772890505
2459160.9114290476 	 0.0000000000 	 -14.2894300246 	 -16.7566725360 	 -11.9169418988 	 -19.4253800407 	 -9.5520186544 	 -21.3939038161 	 -7.4623548889
2459161.1166342529 	 0.0000000000 	 -19.5194807905 	 -21.5633851497 	 -17.5962162641 	 -23.8872030184 	 -15.6162453995 	 -25.5606519758 	 -14.0800669850
2459161.3218394583 	 0.0000000000 	 -22.1874779996 	 -24.0160409652 	 -20.4793635895 	 -26.1946972409 	 -18.6684559875 	 -27.7641296729 	 -17.3735133829
2459161.5270446632 	 0.0000000000 	 -22.2868593664 	 -24.1239954841 	 -20.4262871293 	 -26.1967099744 	 -18.5015567863 	 -27.6134598530 	 -17.1814564418
2459161.7322498686 	 0.0000000000 	 -19.9431262558 	 -21.9272210822 	 -17.9175957799 	 -24.0594819482 	 -15.7950425417 	 -25.6595714082 	 -14.3006713866
2459161.9374550739 	 0.0000000000 	 -15.6092701732 	 -17.6610818021 	 -13.4893418250 	 -19.9272261399 	 -11.1468595043 	 -21.5350225800 	 -9.5060935973
2459162.1426602788 	 0.0000000000 	 -9.7411806890 	 -11.7753963039 	 -7.6344081844 	 -13.9900882985 	 -5.1972298895 	 -15.6800765385 	 -3.4583775940
2459162.3478654842 	 0.0000000000 	 -2.8442558487 	 -4.8570710452 	 -0.8011259721 	 -6.9574340233 	 1.4769122881 	 -8.5354821427 	 3.0835858603
2459162.5530706896 	 0.0000000000 	 4.4438771244 	 2.5068254422 	 6.3988561589 	 0.4672408088 	 8.5167268711 	 -1.2137740424 	 10.0469091633
2459162.7582758944 	 0.0000000000 	 11.4778338833 	 9.5943938705 	 13.4041017692 	 7.5844287233 	 15.4453600996 	 6.0761611443 	 16.9431162217
2459162.9634810998 	 0.0000000000 	 17.5455166550 	 15.6276203891 	 19.5136179893 	 13.6155314069 	 21.6006740261 	 12.3237293270 	 23.1012953710
2459163.1686863052 	 0.0000000000 	 21.8650427816 	 19.8915577298 	 23.9039286592 	 17.8194538944 	 26.2846428657 	 16.4296816652 	 27.8782372675
2459163.3738915101 	 0.0000000000 	 23.6605452824 	 21.6873274135 	 25.7727232713 	 19.6414251970 	 28.2840507120 	 18.2806298445 	 30.0424533186
2459163.5790967154 	 0.0000000000 	 22.4415914057 	 20.5018106430 	 24.5960664339 	 18.5054635791 	 26.9590186244 	 17.1906031725 	 28.6522800230
2459163.7843019208 	 0.0000000000 	 18.1692490054 	 16.0848000711 	 20.2688129250 	 13.8114745339 	 22.5814164407 	 12.4056596978 	 24.2440094053
2459163.9895071257 	 0.0000000000 	 11.2154353846 	 8.7811756609 	 13.6112757788 	 6.0424457402 	 16.2021687693 	 4.2294680502 	 18.1968364253
2459164.1947123311 	 0.0000000000 	 2.7146517897 	 -0.0926166711 	 5.4224328074 	 -3.1516985362 	 8.4932669401 	 -5.4627446944 	 10.5818248766
2459164.3999175364 	 0.0000000000 	 -5.9567499956 	 -8.8423168792 	 -3.2292362347 	 -11.7549721574 	 -0.2627775595 	 -13.9740340815 	 1.8577113795
2459164.6051227413 	 0.0000000000 	 -13.5236778641 	 -16.0377162219 	 -11.1198565881 	 -18.7682889355 	 -8.6799169655 	 -20.6756507858 	 -6.6634236582
2459164.8103279467 	 0.0000000000 	 -19.0356627588 	 -21.1264621144 	 -17.0817417432 	 -23.5203853548 	 -15.0793870396 	 -25.2139996762 	 -13.5298718557
2459165.0155331520 	 0.0000000000 	 -22.0111528858 	 -23.8378795344 	 -20.3035454449 	 -26.0274381792 	 -18.4564345826 	 -27.6007542172 	 -17.1735489852
2459165.2207383569 	 0.0000000000 	 -22.4006275813 	 -24.2343456541 	 -20.5688115913 	 -26.3423268867 	 -18.6718322654 	 -27.7286035075 	 -17.3880765469
2459165.4259435623 	 0.0000000000 	 -20.3329821524 	 -22.2899124615 	 -18.3354569577 	 -24.4188951897 	 -16.2286637681 	 -25.9986504736 	 -14.7574975113
2459165.6311487677 	 0.0000000000 	 -16.2047240798 	 -18.2461787029 	 -14.0992603713 	 -20.5217335150 	 -11.7832494416 	 -22.0924290479 	 -10.1459444445
2459165.8363539726 	 0.0000000000 	 -10.4968950818 	 -12.5226189447 	 -8.3844480765 	 -14.7442790621 	 -5.9620451619 	 -16.3899019861 	 -4.2160974089
2459166.0415591779 	 0.0000000000 	 -3.6743595470 	 -5.6963037847 	 -1.6306191305 	 -7.7924238637 	 0.6464687386 	 -9.4073359272 	 2.2953954233
2459166.2467643833 	 0.0000000000 	 3.5923648826 	 1.6552114296 	 5.5467512001 	 -0.3726865717 	 7.6825346612 	 -2.0364031144 	 9.2471065376
2459166.4519695882 	 0.0000000000 	 10.6879744195 	 8.8214506138 	 12.6030035937 	 6.8057205931 	 14.6143474801 	 5.2770323984 	 16.0800156371
2459166.6571747935 	 0.0000000000 	 16.9033861360 	 15.0076590940 	 18.8520131809 	 12.9985613188 	 20.9424808517 	 11.6871081274 	 22.3682219840
2459166.8623799989 	 0.0000000000 	 21.4802601318 	 19.5244357419 	 23.4967088711 	 17.4617067752 	 25.8284102060 	 16.0896449739 	 27.3832718474
2459167.0675852038 	 0.0000000000 	 23.6057212784 	 21.6202324156 	 25.7075264157 	 19.5739395661 	 28.2141381923 	 18.1978983059 	 29.9393802022
2459167.2727904092 	 0.0000000000 	 22.7474710347 	 20.7964700482 	 24.9156429421 	 18.8158417357 	 27.3190898442 	 17.4668672950 	 29.0318154701
2459167.4779956145 	 0.0000000000 	 18.8300772564 	 16.7710982870 	 20.9105829193 	 14.5828142664 	 23.2178775748 	 13.2296377169 	 24.9033523046
2459167.6832008194 	 0.0000000000 	 12.1242712560 	 9.7542876296 	 14.4731298236 	 7.1464964702 	 17.0080056762 	 5.3966443358 	 18.9376601491
2459167.8884060248 	 0.0000000000 	 3.7490705972 	 1.0033966758 	 6.4148207159 	 -1.9942373367 	 9.4080966722 	 -4.2606116732 	 11.4820704904
2459168.0936112301 	 0.0000000000 	 -4.9633875892 	 -7.8541972985 	 -2.2449010791 	 -10.7804804226 	 0.6752943583 	 -13.0135670113 	 2.8171315055
2459168.2988164350 	 0.0000000000 	 -12.7276837466 	 -15.2742794105 	 -10.2907606100 	 -18.0255925585 	 -7.8039228621 	 -20.0180304367 	 -5.8485882921
2459168.5040216404 	 0.0000000000 	 -18.5188878328 	 -20.6357924897 	 -16.5162938435 	 -23.0681600398 	 -14.4822726126 	 -24.7381369018 	 -12.8933101139
2459168.7092268458 	 0.0000000000 	 -21.7934029704 	 -23.6423643234 	 -20.0831136740 	 -25.8602492736 	 -18.2568394263 	 -27.3496276674 	 -16.9424048104
2459168.9144320507 	 0.0000000000 	 -22.4844097140 	 -24.3025970360 	 -20.6818826442 	 -26.4085800121 	 -18.8189179719 	 -27.8489927348 	 -17.5248957695
2459169.1196372560 	 0.0000000000 	 -20.6982896237 	 -22.6326231197 	 -18.7211181647 	 -24.7326114308 	 -16.6558876774 	 -26.3211042097 	 -15.1862622321
2459169.3248424614 	 0.0000000000 	 -16.7746560064 	 -18.8126717308 	 -14.6856796444 	 -21.0946454352 	 -12.4161164220 	 -22.5756642547 	 -10.8232424867
2459169.5300476663 	 0.0000000000 	 -11.2292169414 	 -13.2586228580 	 -9.1211668915 	 -15.4910740646 	 -6.6716409722 	 -17.0520657397 	 -4.9869821763
2459169.7352528716 	 0.0000000000 	 -4.5132633352 	 -6.5248665197 	 -2.4610521017 	 -8.6505133649 	 -0.1741458312 	 -10.2281010626 	 1.5165603652
2459169.9404580770 	 0.0000000000 	 2.7386374536 	 0.7926492131 	 4.6908107114 	 -1.2241337330 	 6.7945076670 	 -2.8469867330 	 8.3764462231
2459170.1456632819 	 0.0000000000 	 9.8843353711 	 8.0161626342 	 11.7818315590 	 6.0018913429 	 13.8026275410 	 4.4679395858 	 15.2372405196
2459170.3508684873 	 0.0000000000 	 16.2399725338 	 14.3649052005 	 18.1590224845 	 12.3812805626 	 20.2376148876 	 11.0646187100 	 21.6695772630
2459170.5560736926 	 0.0000000000 	 21.0590979251 	 19.1091308116 	 23.0558979881 	 17.0548961500 	 25.3327553354 	 15.6872596571 	 26.8856262309
2459170.7612788975 	 0.0000000000 	 23.4955475381 	 21.5298185643 	 25.6019178523 	 19.4688628278 	 28.0955842351 	 18.0915587852 	 29.8141577132
2459170.9664841029 	 0.0000000000 	 23.0110469415 	 21.0625419191 	 25.1780615334 	 19.0603459291 	 27.6210590962 	 17.7657336747 	 29.4650890636
2459171.1716893082 	 0.0000000000 	 19.4433312507 	 17.4185729790 	 21.5033473401 	 15.2993137134 	 23.8304463188 	 13.9672687240 	 25.4525248825
2459171.3768945131 	 0.0000000000 	 13.0155400901 	 10.7290725919 	 15.3241366849 	 8.1880239140 	 17.8243270407 	 6.4784283066 	 19.6858225882
2459171.5820997185 	 0.0000000000 	 4.7714468813 	 2.0885994323 	 7.3974618973 	 -0.8529926308 	 10.2839837699 	 -3.1335417395 	 12.3473465170
2459171.7873049239 	 0.0000000000 	 -3.9624001838 	 -6.8444118284 	 -1.2612721579 	 -9.7805474570 	 1.6443143067 	 -12.0173106029 	 3.8111171616
2459171.9925101288 	 0.0000000000 	 -11.9038715696 	 -14.4881100143 	 -9.4347749126 	 -17.2544609838 	 -6.9054000551 	 -19.2739846030 	 -4.9221487331
2459172.1977153341 	 0.0000000000 	 -17.9701760181 	 -20.1211724321 	 -15.9232410227 	 -22.5908913119 	 -13.8502848163 	 -24.2540999136 	 -12.2620618382
2459172.4029205395 	 0.0000000000 	 -21.5392402492 	 -23.4146102938 	 -19.8340520965 	 -25.6467466220 	 -18.0256938195 	 -27.1347395283 	 -16.6808127845
2459172.6081257444 	 0.0000000000 	 -22.5294515463 	 -24.3483877944 	 -20.7513880409 	 -26.4516592050 	 -18.9054453869 	 -27.8762281457 	 -17.6043153558
2459172.8133309497 	 0.0000000000 	 -21.0303027962 	 -22.9502196699 	 -19.0694521619 	 -25.0248452941 	 -17.0314930081 	 -26.5808564315 	 -15.6268602356
2459173.0185361551 	 0.0000000000 	 -17.3321536772 	 -19.3611687858 	 -15.2571763084 	 -21.5907928100 	 -13.0106670993 	 -23.0954022693 	 -11.4167802995
2459173.2237413600 	 0.0000000000 	 -11.9432984268 	 -13.9747836768 	 -9.8518476182 	 -16.1923312911 	 -7.4298134016 	 -17.7680798204 	 -5.7205062035
2459173.4289465654 	 0.0000000000 	 -5.3477614335 	 -7.3578982149 	 -3.2902506326 	 -9.4564256590 	 -1.0126847978 	 -11.0740841216 	 0.7398737465
2459173.6341517703 	 0.0000000000 	 1.8745784565 	 -0.0620137493 	 3.8347607796 	 -2.0895941118 	 5.9814216699 	 -3.6957328827 	 7.4821366843
2459173.8393569756 	 0.0000000000 	 9.0805469364 	 7.1986508912 	 10.9438051201 	 5.1853271296 	 12.9612872299 	 3.7176618255 	 14.4466445740
2459174.0445621810 	 0.0000000000 	 15.5683553246 	 13.7010627378 	 17.4607948107 	 11.7197348494 	 19.5014348842 	 10.3709544258 	 20.9741847860
2459174.2497673859 	 0.0000000000 	 20.6070489741 	 18.6671066389 	 22.5796314538 	 16.6494359826 	 24.7603408892 	 15.3000733228 	 26.3412080950
2459174.4549725913 	 0.0000000000 	 23.3545736052 	 21.3851108996 	 25.4451357489 	 19.3198365608 	 27.9372163356 	 17.9408217785 	 29.6335740882
2459174.6601777966 	 0.0000000000 	 23.2362778241 	 21.2868577526 	 25.4081556672 	 19.2831270435 	 27.8575243588 	 17.9227250088 	 29.7886356340
2459174.8653830015 	 0.0000000000 	 20.0383886596 	 17.9989205313 	 22.0841752703 	 15.9595358153 	 24.4430282289 	 14.5885755963 	 26.0749602331
2459175.0705882069 	 0.0000000000 	 13.8913911434 	 11.6723897171 	 16.1476237083 	 9.1966823051 	 18.6062482553 	 7.5820049018 	 20.4588688002
2459175.2757934122 	 0.0000000000 	 5.7993525550 	 3.1982615085 	 8.3673765034 	 0.2599822144 	 11.1880208772 	 -1.8640143605 	 13.2522649967
2459175.4809986171 	 0.0000000000 	 -2.9562822875 	 -5.8228327311 	 -0.2814517731 	 -8.7601465133 	 2.6680204659 	 -10.9474751325 	 4.7311100487
2459175.6862038225 	 0.0000000000 	 -11.0513292194 	 -13.6758488258 	 -8.5600115945 	 -16.4542917037 	 -5.9776380733 	 -18.4818674086 	 -4.0162272430
2459175.8914090279 	 0.0000000000 	 -17.3849428671 	 -19.5747979406 	 -15.2947128481 	 -22.0944873416 	 -13.1883246217 	 -23.8401010564 	 -11.5344881200
2459176.0966142328 	 0.0000000000 	 -21.2595160276 	 -23.1626895341 	 -19.5364146247 	 -25.4352215767 	 -17.6798793168 	 -26.9338329155 	 -16.3649580527
2459176.3018194381 	 0.0000000000 	 -22.5471586196 	 -24.3687775881 	 -20.7929922531 	 -26.4657397850 	 -18.9610436369 	 -27.9057289316 	 -17.6573434321
2459176.5070246435 	 0.0000000000 	 -21.3279356834 	 -23.2226651458 	 -19.3911704508 	 -25.3029625740 	 -17.3470540132 	 -26.8372291474 	 -16.0293462505
2459176.7122298484 	 0.0000000000 	 -17.8613746896 	 -19.8795388371 	 -15.7988460236 	 -22.0737167087 	 -13.5826324713 	 -23.6122809516 	 -12.0169470695
2459176.9174350537 	 0.0000000000 	 -12.6480627676 	 -14.6793216887 	 -10.5537221519 	 -16.8903512464 	 -8.1484388059 	 -18.4767682323 	 -6.5303952137
2459177.1226402591 	 0.0000000000 	 -6.1670975359 	 -8.1689608968 	 -4.1162179699 	 -10.2505768912 	 -1.8173801772 	 -11.9015327889 	 -0.0448905382
2459177.3278454640 	 0.0000000000 	 1.0225007449 	 -0.9174369088 	 2.9791987861 	 -2.9353677258 	 5.1485003470 	 -4.5754926256 	 6.6750202044
2459177.5330506694 	 0.0000000000 	 8.2548710268 	 6.3792461505 	 10.1367165206 	 4.3674882411 	 12.1383136343 	 2.8679546950 	 13.6029305025
2459177.7382558747 	 0.0000000000 	 14.8668336887 	 13.0099605219 	 16.7546276004 	 11.0296293240 	 18.7608529306 	 9.6827851969 	 20.1747761364
2459177.9434610796 	 0.0000000000 	 20.1136863676 	 18.1902250269 	 22.0644822660 	 16.2036810179 	 24.1933054851 	 14.8253092862 	 25.7352329547
2459178.1486662850 	 0.0000000000 	 23.1755024709 	 21.2120127383 	 25.2543901510 	 19.1459341886 	 27.7175097247 	 17.7953455673 	 29.4475215422
2459178.3538714903 	 0.0000000000 	 23.4108499660 	 21.4713258805 	 25.5787740224 	 19.4540009573 	 28.0871323889 	 18.0504958993 	 30.0108907538
2459178.5590766952 	 0.0000000000 	 20.5803220095 	 18.5725056405 	 22.6300069366 	 16.5419101426 	 24.9744318333 	 15.2071896657 	 26.5987609436
2459178.7642819006 	 0.0000000000 	 14.7349452798 	 12.5667174827 	 16.9399649569 	 10.1573329764 	 19.3316260334 	 8.6215513130 	 21.1577301866
2459178.9694871060 	 0.0000000000 	 6.7995859620 	 4.2802096229 	 9.3291244973 	 1.4151437296 	 12.0919857388 	 -0.6775316602 	 14.0929199705
2459179.1746923109 	 0.0000000000 	 -1.9415823190 	 -4.7810281417 	 0.7088809665 	 -7.6736556445 	 3.6499190652 	 -9.8818572058 	 5.6717535597
2459179.3798975162 	 0.0000000000 	 -10.1784252497 	 -12.8399656014 	 -7.6502146578 	 -15.6371756164 	 -5.0479779964 	 -17.6403759930 	 -3.0702759949
2459179.5851027216 	 0.0000000000 	 -16.7623204111 	 -18.9925775621 	 -14.6314578175 	 -21.5828505746 	 -12.5049120073 	 -23.2867466931 	 -10.7725473784
2459179.7903079265 	 0.0000000000 	 -20.9332902986 	 -22.8670244092 	 -19.1902943635 	 -25.1569301143 	 -17.3360335229 	 -26.6767857459 	 -16.0374159417
2459179.9955131318 	 0.0000000000 	 -22.5366835447 	 -24.3478569526 	 -20.8017164600 	 -26.4736470095 	 -18.9612522000 	 -27.9267739297 	 -17.6870417841
2459180.2007183372 	 0.0000000000 	 -21.5961946518 	 -23.4743855435 	 -19.6863030707 	 -25.5321698243 	 -17.6815259119 	 -27.0221241664 	 -16.3444244360
2459180.4059235421 	 0.0000000000 	 -18.3719255808 	 -20.3593209238 	 -16.3215220191 	 -22.5194155631 	 -14.1208945014 	 -24.0478422328 	 -12.6323116761
2459180.6111287475 	 0.0000000000 	 -13.3318309491 	 -15.3541188647 	 -11.2464368523 	 -17.5820904425 	 -8.8863700656 	 -19.1932014946 	 -7.2257524952
2459180.8163339528 	 0.0000000000 	 -6.9814059566 	 -8.9742254873 	 -4.9315551412 	 -11.0946573739 	 -2.6271848753 	 -12.6928707104 	 -0.8494015170
2459181.0215391577 	 0.0000000000 	 0.1556353959 	 -1.7913974120 	 2.1295990141 	 -3.8169450999 	 4.3137202359 	 -5.4002173529 	 5.8134523703
2459181.2267443631 	 0.0000000000 	 7.4257775732 	 5.5439032872 	 9.2936932111 	 3.5378583450 	 11.2963725906 	 1.9636136484 	 12.8389779407
2459181.4319495684 	 0.0000000000 	 14.1575089841 	 12.3015434584 	 16.0189003809 	 10.3246664608 	 18.0098559479 	 8.9361697492 	 19.4057594862
2459181.6371547733 	 0.0000000000 	 19.5914421728 	 17.6828895001 	 21.5230950117 	 15.7175126833 	 23.6262533507 	 14.4121557783 	 25.1670274963
2459181.8423599787 	 0.0000000000 	 22.9560475171 	 20.9951569556 	 24.9968356525 	 18.9381208893 	 27.4477963048 	 17.5590424857 	 29.1239287947
2459182.0475651841 	 0.0000000000 	 23.5482880433 	 21.6077868833 	 25.7175545100 	 19.5697929566 	 28.2153708305 	 18.1663436587 	 30.0489957388
2459182.2527703890 	 0.0000000000 	 21.0761725223 	 19.0743488620 	 23.1339667177 	 17.1112502021 	 25.4749568138 	 15.7143991706 	 27.0776914294
2459182.4579755943 	 0.0000000000 	 15.5486405249 	 13.4589536351 	 17.7091416443 	 11.0954671658 	 20.0954645810 	 9.5534167599 	 21.8592911506
2459182.6631807997 	 0.0000000000 	 7.8069955640 	 5.3280742488 	 10.2865756827 	 2.5150472653 	 12.9665196093 	 0.5545594259 	 14.9239625016
2459182.8683860046 	 0.0000000000 	 -0.9271571498 	 -3.7276891392 	 1.7007632598 	 -6.6496433323 	 4.6503970980 	 -8.9403779134 	 6.6323913730
2459183.0735912099 	 0.0000000000 	 -9.2786145642 	 -11.9654490724 	 -6.7514977250 	 -14.7893122582 	 -4.1053242347 	 -16.7999643958 	 -2.0765144883
2459183.2787964153 	 0.0000000000 	 -16.1010685913 	 -18.3839296666 	 -13.9441898860 	 -20.9523942760 	 -11.7730932577 	 -22.7855880482 	 -10.0201049980
2459183.4840016202 	 0.0000000000 	 -20.5816349287 	 -22.5505402821 	 -18.8123362583 	 -24.8569145776 	 -16.9396297361 	 -26.4157326563 	 -15.6246372005
2459183.6892068256 	 0.0000000000 	 -22.4865235221 	 -24.2996211003 	 -20.7595918511 	 -26.4482383519 	 -18.9501458712 	 -27.8836963207 	 -17.6661690637
2459183.8944120309 	 0.0000000000 	 -21.8385810129 	 -23.6933045638 	 -19.9366044422 	 -25.7545311086 	 -17.9634527403 	 -27.2481926473 	 -16.6459044971
2459184.0996172358 	 0.0000000000 	 -18.8545427475 	 -20.8262723167 	 -16.8262716142 	 -22.9889799440 	 -14.6319335541 	 -24.4589838296 	 -13.1462232334
2459184.3048224412 	 0.0000000000 	 -14.0051312970 	 -16.0250492328 	 -11.9214524977 	 -18.2660845111 	 -9.5757642721 	 -19.8592946410 	 -7.9501520397
2459184.5100276466 	 0.0000000000 	 -7.7810865052 	 -9.7749444266 	 -5.7236093136 	 -11.9038604830 	 -3.4132412379 	 -13.5165368146 	 -1.5999329383
2459184.7152328514 	 0.0000000000 	 -0.7051539397 	 -2.6481506801 	 1.2813958450 	 -4.6833403843 	 3.4916577984 	 -6.2798821243 	 5.0101301439
2459184.9204380568 	 0.0000000000 	 6.5943903660 	 4.6996560837 	 8.4521011527 	 2.6865971401 	 10.4664413278 	 1.1321666353 	 11.9391323680
2459185.1256432622 	 0.0000000000 	 13.4153786482 	 11.5751407715 	 15.2696648682 	 9.5959461730 	 17.2644740387 	 8.2120628717 	 18.6216544495
2459185.3308484671 	 0.0000000000 	 19.0438795547 	 17.1529350779 	 20.9666842915 	 15.1825755854 	 23.0482705522 	 13.8479449331 	 24.6116554091
2459185.5360536724 	 0.0000000000 	 22.7023459362 	 20.7411269989 	 24.7067242771 	 18.6791397333 	 27.0965402807 	 17.2826782834 	 28.7779543497
2459185.7412588778 	 0.0000000000 	 23.6330050109 	 21.6890618741 	 25.8055887005 	 19.6568639962 	 28.2909537697 	 18.2559818791 	 30.0750813748
2459185.9464640827 	 0.0000000000 	 21.5302982922 	 19.5585373847 	 23.6145769481 	 17.5665969129 	 25.9352619745 	 16.1879163062 	 27.5573849105
2459186.1516692881 	 0.0000000000 	 16.3458784890 	 14.2792076676 	 18.4641695077 	 11.9781876782 	 20.8138702304 	 10.4893501867 	 22.5307068500
2459186.3568744934 	 0.0000000000 	 8.7897860912 	 6.3717436420 	 11.2154055600 	 3.6645848258 	 13.8180602674 	 1.7625849672 	 15.6797194960
2459186.5620796983 	 0.0000000000 	 0.1006089291 	 -2.6476886362 	 2.7021619897 	 -5.5741780278 	 5.5955459703 	 -7.8222677658 	 7.5965077057
2459186.7672849037 	 0.0000000000 	 -8.3471157387 	 -11.0621377806 	 -5.8324687079 	 -13.9160242204 	 -3.1824749691 	 -15.8960273014 	 -1.0617115919
2459186.9724901090 	 0.0000000000 	 -15.3993407698 	 -17.7235650933 	 -13.1979971212 	 -20.3107322293 	 -11.0348062469 	 -22.2246734480 	 -9.1825020681
2459187.1776953139 	 0.0000000000 	 -20.1960103563 	 -22.1796622100 	 -18.3745353486 	 -24.4900109412 	 -16.4906138579 	 -26.1382286548 	 -15.1409884524
2459187.3829005193 	 0.0000000000 	 -22.4001217077 	 -24.2379619132 	 -20.6862121341 	 -26.3810992812 	 -18.8855091096 	 -27.9077273457 	 -17.6293202958
2459187.5881057247 	 0.0000000000 	 -22.0453052009 	 -23.8857774218 	 -20.1836555597 	 -25.9491814397 	 -18.2236665091 	 -27.4159900502 	 -16.9302254209
2459187.7933109296 	 0.0000000000 	 -19.3069848360 	 -21.2648507513 	 -17.3000247176 	 -23.3962935222 	 -15.1508395731 	 -24.8820818619 	 -13.6302639117
2459187.9985161349 	 0.0000000000 	 -14.6551586064 	 -16.6626765150 	 -12.5828523312 	 -18.9098364757 	 -10.2286070733 	 -20.4860262791 	 -8.6583675375
2459188.2037213403 	 0.0000000000 	 -8.5710090764 	 -10.5530627450 	 -6.5119554084 	 -12.6748773012 	 -4.1984854130 	 -14.3200625114 	 -2.3465203283
2459188.4089265452 	 0.0000000000 	 -1.5625836603 	 -3.4968300028 	 0.4369465518 	 -5.5266320803 	 2.6494589116 	 -7.1127715615 	 4.2568711867
2459188.6141317505 	 0.0000000000 	 5.7504540008 	 3.8579965758 	 7.6084970221 	 1.8583384595 	 9.6401082956 	 0.3168256686 	 11.1481151235
